,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
137,Direct Action Games,"3D, Action, First-Person, Shooter",World War II Combat: Iwo Jima,"PC,Xbox",Groove Games,2006-07-21,2006-08-10,2,3.9
138,Direct Action Games,"3D, Action, First-Person, Shooter",World War II Combat: Iwo Jima,"PC,Xbox",Groove Games,2006-07-21,2006-08-10,2,3.9
139,"ATLUS, Sonokong",Action,Battle B-Daman,"Game Boy Advance,PC","ATLUS, Sonokong",2006-07-26,2006-08-10,5.9,7.5
140,"Namco Networks America, Atari, Namco, Roklan, Bandai Namco Games, Designer Software, Namco Bandai Games, SPS, K- Byte","Arcade, Action",Pac-Man,"Android,Apple II,Arcade Games,Atari 2600,Atari 5200,Atari 8-bit,BlackBerry,Commodore 64,Famicom Disk System,Game Boy,Game Boy Advance,Game Boy Color,GameGear,Intellivision,iOS (iPhone/iPad),Macintosh,Mobile,MSX,NEC PC88,NEC PC98,NeoGeo Pocket Color,NES,PC,PlayStation 4,Sharp X1,Sharp X68000,Sinclair ZX81/Spectrum,TI-99/4A,VIC-20,Windows Mobile,Xbox 360,Xbox One","Namco, Namco Networks America, Namco Bandai Games, Bandai Namco Games, Atari, Bootleg, Midway, Atari Corporation, Polyvox, Thunder Mountain, Nintendo, Acclaim, Bug-Byte, Sharp-Epcom, Dempa Shinbunsha, Wiz, SNK, HES Interactive, Tengen, Sharp, AtariSoft",1980-10-01,2006-08-09,6.3,7.4
141,"TT Games, Traveller's Tales","Platformer, 3D, Action",Super Monkey Ball Adventure,"GameCube,PlayStation 2,PSP",Sega,2006-08-01,2006-08-08,5.7,6
142,"TT Games, Traveller's Tales","Platformer, Action, 3D",Super Monkey Ball Adventure,"GameCube,PlayStation 2,PSP",Sega,2006-08-01,2006-08-08,5.7,6
143,"Halfbrick Studios, Blue Tongue Entertainment",Action,Barnyard,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",THQ,2006-08-01,2006-08-08,7.1,7.4
144,"Halfbrick Studios, Blue Tongue Entertainment",Action,Barnyard,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",THQ,2006-08-01,2006-08-08,7.1,7.4
145,"Halfbrick Studios, Blue Tongue Entertainment",Action,Barnyard,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",THQ,2006-08-01,2006-08-08,7.1,7.4
146,"Halfbrick Studios, Blue Tongue Entertainment",Action,Barnyard,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",THQ,2006-08-01,2006-08-08,5.9,7.4
147,Capcom,"Action, Adventure",Dead Rising,"PC,PlayStation 4,Xbox 360,Xbox One",Capcom,2006-08-08,2006-08-07,8.4,8.5
148,Gas Powered Games,"Action, Role-Playing",Dungeon Siege II,PC,"Microsoft Game Studios, Take-Two Interactive, 2K Games",2005-08-16,2006-08-03,6.3,8.3
149,"THQ, Big Ant Studios","Driving/Racing, Simulation",Sprint Cars: Road to Knoxville,"PC,PlayStation 2","THQ, ValuSoft",2006-07-26,2006-08-03,5.8,7.4
150,Banpresto,"Turn-Based, Strategy",Super Robot Taisen: Original Generation,Game Boy Advance,"ATLUS, Banpresto, 505 Games",2006-08-08,2006-08-03,8.3,8.7
151,"Capcom, Sensory Sweep","2D, Action, Fighting",Street Fighter II' Hyper Fighting,"Arcade Games,CPS Changer,Xbox 360",Capcom,1905-06-14,2006-08-02,6.7,7.1
152,Bugbear,"Arcade, Driving/Racing",FlatOut 2,"Macintosh,PC,PlayStation 2,Xbox","Virtual Programming, Empire Interactive, Strategy First, ak tronic, Vivendi Games, Konami",2006-08-01,2006-08-01,7.4,8.4
153,Bugbear,"Driving/Racing, Arcade",FlatOut 2,"Macintosh,PC,PlayStation 2,Xbox","Virtual Programming, ak tronic, Vivendi Games, Strategy First, Empire Interactive, Konami",2006-08-01,2006-08-01,7.4,8.4
154,Flight-Plan,"Role-Playing, Action",Summon Night: Swordcraft Story,Game Boy Advance,"Banpresto, ATLUS",2006-07-26,2006-08-01,7.4,8.6
155,Artificial Mind and Movement,"Action, Platformer, 3D",The Ant Bully,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",Midway,2006-07-24,2006-07-31,4.3,4.4
156,Artificial Mind and Movement,"3D, Action, Platformer",The Ant Bully,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",Midway,2006-07-24,2006-07-31,4.3,4.4
157,Artificial Mind and Movement,"3D, Action, Platformer",The Ant Bully,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",Midway,2006-07-24,2006-07-31,4.3,4.4
158,"Superscape, Vir2L Studios, Mud Duck Productions, Atomic Planet Entertainment","Sports, Bowling",AMF Xtreme Bowling,"Mobile,PlayStation 2,Xbox","Superscape, Mastertronic, Mud Duck Productions, Bethesda Softworks",2004-11-13,2006-07-31,4.6,5.6
159,Artificial Mind and Movement,"Platformer, Action, 3D",The Ant Bully,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",Midway,2006-07-24,2006-07-31,6.2,4.4
160,Kheops Studio,Adventure,The Secrets of Da Vinci: The Forbidden Manuscript,"Macintosh,PC","Coladia, Elektrogames, Nobilis, Tri Synergy",2006-06-07,2006-07-28,6.5,6.7
161,"People Can Fly, DreamCatcher Interactive","3D, Action, First-Person, Shooter",Painkiller,PC,"DreamCatcher Interactive, JoWooD Entertainment AG, Mindscape Inc., Stardock",2004-04-12,2006-07-28,7.9,8.2
162,"FireFly Studios, Firaxis Games","Management, Strategy",CivCity: Rome,PC,"2K Games, Sold Out Software, ak tronic, Mastertronic",2006-07-24,2006-07-28,6.6,7.3
163,Digital Extremes,"3D, Action, First-Person, Shooter",Warpath,"PC,Xbox",Groove Games,2006-07-18,2006-07-27,5.7,6.4
164,Digital Extremes,"First-Person, Shooter, 3D, Action",Warpath,"PC,Xbox",Groove Games,2006-07-18,2006-07-27,5.7,6.4
165,"Bandai Namco Games, Namco, Sega, Namco Networks America, Namco Bandai Games","2D, Action, Shoot-'Em-Up",Galaga,"Android,Arcade Games,Atari 7800,Commodore 64,Famicom Disk System,FM-7,Mobile,MSX,NEC PC98,NES,PC,PlayStation 4,SG-1000,Sharp X1,Sord M5,Windows Mobile,Xbox 360,Xbox One","Bandai Namco Games, Namco, Bootleg, Namco Bandai Games, Bally Midway, Atari Corporation, H. Wening, Dempa Shinbunsha, Bug-Byte, Bandai, Sega, Sord Computer Corporation, Namco Networks America",1905-06-03,2006-07-26,6.9,7.6
166,Ladyluck Digital Media,"Shooter, 3D, Action, First-Person",Terrawars: New York Invasion,PC,Tri Synergy,2006-07-06,2006-07-26,2.6,4
167,"Elkware, Atomic Planet Entertainment, Rebellion","Shooter, Third-Person, 3D, Action",Miami Vice: The Game,"Mobile,PC,PlayStation 2,PSP,Xbox","Elkware, Davilex, Blizzard Entertainment, Taito Corporation, Vivendi Games",2005-05-09,2006-07-26,7.3,6.3
168,Jarhead Games,Action,Outlaw Chopper,PC,VU Games,2006-07-11,2006-07-26,2.4,3.9
169,"Blazing Griffin, Outerlight","First-Person, Shooter, 3D, Action",The Ship (2006),"Linux,Macintosh,PC","Blazing Griffin, Merscom LLC, Mindscape Inc., Outerlight",2006-07-11,2006-07-26,8.3,7.5
170,Firaxis Games,"Turn-Based, Strategy",Sid Meier's Civilization IV,"Macintosh,PC","Aspyr, 2K Games, CyberFront, Mastertronic, ak tronic, GameTap",2005-10-25,2006-07-25,8.6,8.8
171,Artificial Mind and Movement,"Action, Adventure, Survival, 3D",Monster House,"DS,Game Boy Advance,GameCube,PlayStation 2",THQ,2006-07-18,2006-07-25,4.7,5.9
172,Artificial Mind and Movement,"3D, Action, Adventure, Survival",Monster House,"DS,Game Boy Advance,GameCube,PlayStation 2",THQ,2006-07-18,2006-07-25,4.7,5.9
173,"Amaze Entertainment, G5 Software, Griptonite Games","Adventure, Action",Pirates of the Caribbean: Dead Man's Chest,"DS,Game Boy Advance,Mobile,PSP","Buena Vista Interactive, Buena Vista Games, D3Publisher",2006-06-27,2006-07-24,6.7,7.2
174,Artificial Mind and Movement,"Adventure, Survival, 3D, Action",Monster House,"DS,Game Boy Advance,GameCube,PlayStation 2",THQ,2006-07-18,2006-07-24,8.2,5.9
175,Artificial Mind and Movement,"Action, Adventure, Survival, 3D",Monster House,"DS,Game Boy Advance,GameCube,PlayStation 2",THQ,2006-07-18,2006-07-24,7.3,5.9
176,Hit Maker,Role-Playing,Blade Dancer: Lineage of Light,PSP,"NIS America, SCEI, Atari SA",2006-07-18,2006-07-21,6.8,7.4
177,"Namco, Namco Bandai Games","3D, Action, Fighting",Tekken 5: Dark Resurrection,"Arcade Games,PlayStation 3,PSP","Namco, Namco Bandai Games, SCE Australia, SCEE",2006-02-01,2006-07-21,9.2,8.9
178,Monte Cristo Multimedia,"Strategy, Real-Time",Moscow to Berlin: Red Siege,PC,Cinemaware Marquee,2006-06-14,2006-07-20,4.6,5.9
179,Crafts & Meister,"Action, Fighting, 3D",Super Dragon Ball Z,"Arcade Games,PlayStation 2","Banpresto, Atari SA",2006-07-18,2006-07-20,7.3,7.3
180,NinjaBee,"Platformer, 2D, Action",Cloning Clyde,"PC,Xbox 360",NinjaBee,2006-07-19,2006-07-20,7.6,8
181,EA Sports,"Simulation, Sports, Team-Based, Football (American)",NCAA Football 07,"PlayStation 2,PSP,Xbox,Xbox 360",EA Sports,2006-07-18,2006-07-19,8.2,8.5
182,EA Sports,"Team-Based, Football (American), Simulation, Sports",NCAA Football 07,"PlayStation 2,PSP,Xbox,Xbox 360",EA Sports,2006-07-18,2006-07-19,8.8,8.5
183,EA Sports,"Football (American), Simulation, Sports, Team-Based",NCAA Football 07,"PlayStation 2,PSP,Xbox,Xbox 360",EA Sports,2006-07-18,2006-07-19,8.8,8.5
184,"Amaze Entertainment, G5 Software, Griptonite Games","Action, Adventure",Pirates of the Caribbean: Dead Man's Chest,"DS,Game Boy Advance,Mobile,PSP","Buena Vista Games, D3Publisher, Buena Vista Interactive",2006-06-27,2006-07-19,5.9,7.2
185,Bethesda Softworks,"Simulation, Driving/Racing",IHRA Drag Racing: Sportsman Edition,"PC,PlayStation 2,Xbox",Bethesda Softworks,2006-06-12,2006-07-19,3.4,5.4
186,EA Sports,"Sports, Team-Based, Football (American), Simulation",NCAA Football 07,"PlayStation 2,PSP,Xbox,Xbox 360",EA Sports,2006-07-18,2006-07-18,7.6,8.5
187,"Tri-Ace, TOSE",Role-Playing,Valkyrie Profile,"PlayStation,PSP","Enix Corporation, Square Enix, SCEI",2000-08-29,2006-07-18,7.5,8.7
188,"Amaze Entertainment, G5 Software, Griptonite Games","Action, Adventure",Pirates of the Caribbean: Dead Man's Chest,"DS,Game Boy Advance,Mobile,PSP","Buena Vista Interactive, D3Publisher, Buena Vista Games",2006-06-27,2006-07-17,6.6,7.2
189,Playstos Entertainment,"Platformer, Action, 3D",Ruff Trigger: The Vanocore Conspiracy,PlayStation 2,"Natsume, SCEA",2006-06-28,2006-07-17,6.2,6
190,GSC Game World,"Real-Time, Strategy",Cossacks II: Battle for Europe,PC,"cdv Software, GSC Game World",2006-06-28,2006-07-17,6.9,7.5
191,Supersonic Software,"Driving/Racing, Arcade",Micro Machines V4,"DS,PC,PlayStation 2,PSP",Codemasters,2006-06-27,2006-07-14,5.8,6.8
192,From Software,Simulation,Chromehounds,Xbox 360,Sega,2006-07-11,2006-07-13,7.9,8
193,"Konami, A&F Software, James Wickstead Design Associates, Microbyte, Tomy Corporation, Digital Eclipse","Action, Arcade",Frogger,"Apple II,Arcade Games,Atari 2600,Atari 5200,Atari 8-bit,BBC Micro,Colecovision,Commodore 64,Intellivision,Mobile,MSX,Odyssey^2,PC,Sinclair ZX81/Spectrum,Tandy Color Computer,TI-99/4A,Tomy Tutor,VIC-20,Xbox 360","Sierra Entertainment, Konami, Sega, Parker Bros, Starpath Corp., Polyvox, A&F Software, Konami Mobile & Online, Inc., Sharp-Epcom, Rabbit Software, Tomy Corporation",1981-10-01,2006-07-13,6.7,7.1
194,Haemimont Games,"Management, Strategy",Glory of the Roman Empire,PC,cdv Software,2006-07-03,2006-07-13,5.6,7.2
195,"Aspyr, Left Field Productions","Driving/Racing, Arcade",MTX Mototrax,"Macintosh,PC,PlayStation 2,PSP,Xbox,Zodiac","Aspyr, Activision, Tapwave",2004-03-02,2006-07-12,7.6,8
196,"THQ Wireless, Juice Games","Driving/Racing, Simulation",Juiced: Eliminator,"Mobile,PSP","THQ Wireless, THQ",2006-06-28,2006-07-12,6,7.3
197,Bethesda Softworks,"Simulation, Driving/Racing",IHRA Drag Racing: Sportsman Edition,"PC,PlayStation 2,Xbox",Bethesda Softworks,2006-06-12,2006-07-11,3.4,5.4
198,Bethesda Softworks,"Driving/Racing, Simulation",IHRA Drag Racing: Sportsman Edition,"PC,PlayStation 2,Xbox",Bethesda Softworks,2006-06-12,2006-07-11,3.4,5.4
199,"Human Head Studios, Venom Games","Shooter, 3D, Action, First-Person",Prey (2006),"Linux,Macintosh,PC,Xbox 360","3D Realms, Aspyr, 2K Games, Sold Out Software, Spike",2006-07-11,2006-07-10,7.5,7.9
200,"Human Head Studios, Venom Games","First-Person, Shooter, 3D, Action",Prey (2006),"Linux,Macintosh,PC,Xbox 360","3D Realms, Aspyr, 2K Games, Sold Out Software, Spike",2006-07-11,2006-07-10,7.5,7.9
201,Nival Interactive,Role-Playing,Night Watch,PC,cdv Software,2006-06-26,2006-07-10,5.4,6.6
202,EA LA,"Real-Time, Strategy",The Lord of the Rings: The Battle for Middle-Earth II,"PC,Xbox 360","EA Games, Electronic Arts",2006-03-02,2006-07-07,8.3,8.6
203,Supersonic Software,"Driving/Racing, Arcade",Micro Machines V4,"DS,PC,PlayStation 2,PSP",Codemasters,2006-06-27,2006-07-06,5.5,6.8
204,CyberConnect2,"Action, 3D, Fighting",Naruto: Ultimate Ninja,PlayStation 2,"Bandai, Atari SA, Namco Bandai Games",2006-06-26,2006-07-06,7.5,8.3
205,Empire Interactive,"Team-Based, Cricket, Sports",International Cricket Captain 2006,PC,Empire Interactive,2006-06-16,2006-07-06,6.3,6.6
206,Taito Corporation,"Flight, Simulation",Over G Fighters,Xbox 360,"Ubisoft, Taito Corporation",2006-06-27,2006-07-05,5.9,6.4
207,"Buka Entertainment, Targem Games",Simulation,Hard Truck: Apocalypse,PC,"Buka Entertainment, cdv Software, Nival Interactive",2006-06-26,2006-07-05,4.4,7.2
208,7 Studios,"Action, Adventure",Pirates of the Caribbean: The Legend of Jack Sparrow,"PC,PlayStation 2","Bethesda Softworks, Ubisoft",2006-06-28,2006-06-29,6.2,6.7
209,7 Studios,"Adventure, Action",Pirates of the Caribbean: The Legend of Jack Sparrow,"PC,PlayStation 2","Bethesda Softworks, Ubisoft",2006-06-28,2006-06-29,6.2,6.7
210,SCEE London Studio,"Simulation, Soccer, Sports, Team-Based",World Tour Soccer 06,PSP,"SCEA, SCEE",2006-06-27,2006-06-29,7.4,7.4
211,"Superscape, Vir2L Studios, Atomic Planet Entertainment, Mud Duck Productions","Sports, Bowling",AMF Xtreme Bowling,"Mobile,PlayStation 2,Xbox","Superscape, Mastertronic, Mud Duck Productions, Bethesda Softworks",2004-11-13,2006-06-28,4.6,5.6
212,Supersonic Software,"Driving/Racing, Arcade",Micro Machines V4,"DS,PC,PlayStation 2,PSP",Codemasters,2006-06-27,2006-06-27,5.3,6.8
213,"DotEmu, THQ Nordic, Iron Lore Entertainment","Action, Role-Playing",Titan Quest,"Android,iOS (iPhone/iPad),Nintendo Switch,PC,PlayStation 4,Xbox One","DotEmu, THQ Nordic, ak tronic, THQ, Nordic Games Publishing",2006-06-26,2006-06-26,7.6,8.3
214,From Software,Simulation,Armored Core: Last Raven,"PlayStation 2,PSP","From Software, 505 Game Street, Agetec Inc.",2006-06-13,2006-06-23,5.7,7.9
215,Warashi,Action,Break 'Em All,DS,"D3Publisher, 505 Game Street",2006-06-20,2006-06-23,6.3,6.4
216,AI,Puzzle,Sudoku Gridmaster,DS,"Nintendo, Hudson",2006-06-26,2006-06-23,6.2,6.5
217,Climax Group,"Driving/Racing, Arcade",Crusty Demons,"PlayStation 2,Xbox","Deep Silver, Evolved Games",2006-06-27,2006-06-23,4.6,5.7
218,Capcom,"Action, Role-Playing",Mega Man Battle Network 6,Game Boy Advance,Capcom,2006-06-13,2006-06-22,6.9,8.8
219,Capcom,"Action, Role-Playing",Mega Man Battle Network 6,Game Boy Advance,Capcom,2006-06-13,2006-06-22,6.9,8.8
220,Metropolis Software,"Adventure, Action",Soldier Elite,PC,"DreamCatcher Interactive, Enlight Software",2006-05-29,2006-06-22,4.6,5.6
221,EA Tiburon,"Team-Based, Football (American), Simulation, Sports",NFL Head Coach,"PC,PlayStation 2,Xbox",EA Sports,2006-06-19,2006-06-22,7.2,7.2
222,"Human Soft, Crystal Dynamics, Fathammer, Nixxes Software, Buzz Monkey","Adventure, Action",Tomb Raider: Legend,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Eidos Interactive, ak tronic, Zoo Corporation, Spike, Square Enix",2006-04-11,2006-06-21,6.2,8.3
223,EA Tiburon,"Simulation, Sports, Team-Based, Football (American)",NFL Head Coach,"PC,PlayStation 2,Xbox",EA Sports,2006-06-19,2006-06-21,7.2,7.2
224,EA Tiburon,"Football (American), Simulation, Sports, Team-Based",NFL Head Coach,"PC,PlayStation 2,Xbox",EA Sports,2006-06-19,2006-06-21,7.2,7.2
225,Dimps Corporation,"2D, Beat-'Em-Up, Action",Dragon Ball: Advanced Adventure,Game Boy Advance,"Atari SA, Banpresto, Daiwon C&A, Bandai",2006-06-06,2006-06-20,7.5,8.5
226,"Falcom, Microvision",Role-Playing,The Legend of Heroes II: Prophecy of the Moonlight Witch,"PC,PlayStation,PSP","GMF, Bandai, Namco Bandai Games",2006-06-20,2006-06-20,6.8,7.5
227,"Feral Interactive, Creative Assembly","Real-Time, Strategy",Rome: Total War,"iOS (iPhone/iPad),Macintosh,PC","Feral Interactive, Sega, Activision, Global Software Publishing (GSP)",2004-09-22,2006-06-20,8.5,9.2
228,Namco Bandai Games,"Simulation, Driving/Racing",MotoGP 4,PlayStation 2,"Namco, SCEE, Namco Bandai Games",2006-06-20,2006-06-19,7.6,7.7
229,Climax Group,"Simulation, Driving/Racing",MotoGP '06,Xbox 360,THQ,2006-06-12,2006-06-16,8.2,8
230,"Kush Games, Visual Concepts","Baseball, Simulation, Sports, Team-Based",Major League Baseball 2K6,"GameCube,PlayStation 2,PSP,Xbox,Xbox 360","2K Sports, Spike",2006-04-03,2006-06-16,7.5,6.9
231,SCEI,Miscellaneous,Talkman,PSP,"SCE Korea, SCEI",2005-11-17,2006-06-16,7,8.3
232,TOSE,"Shooter, Light-Gun, Action",Point Blank DS,DS,"Namco Bandai Games, Atari SA, Namco",2006-06-13,2006-06-15,7,7.1
233,Rocksteady Studios,"3D, Action, First-Person, Shooter",Urban Chaos: Riot Response,"PlayStation 2,Xbox","Eidos Interactive, Spike",2006-06-13,2006-06-14,7.8,8.1
234,Rocksteady Studios,"Shooter, 3D, Action, First-Person",Urban Chaos: Riot Response,"PlayStation 2,Xbox","Eidos Interactive, Spike",2006-06-13,2006-06-14,7.8,8.1
235,Tecmo,Sports,Gallop Racer 2006,PlayStation 2,Tecmo,2006-05-02,2006-06-14,5.8,7.2
236,Blue Shift,"Team-Based, Arcade, Baseball, Sports",MLB SlugFest 2006,"PlayStation 2,Xbox",Midway,2006-06-05,2006-06-14,5.9,7.5
237,Blue Shift,"Sports, Team-Based, Arcade, Baseball",MLB SlugFest 2006,"PlayStation 2,Xbox",Midway,2006-06-05,2006-06-14,5.9,7.5
238,Kuju Entertainment,"Arcade, Soccer, Sports, Team-Based",Sensible Soccer 2006,"Mobile,PC,PlayStation 2,Xbox","Codemasters, Sold Out Software",2006-06-09,2006-06-14,7.2,6.4
239,"Helixe, Rainbow Studios, Beenox, Locomotive Games","Driving/Racing, Arcade",Cars,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox,Xbox 360","THQ, ak tronic, SCEA, Disney Interactive Studios",2006-06-06,2006-06-13,7.6,7.1
240,"Helixe, Rainbow Studios, Beenox, Locomotive Games","Arcade, Driving/Racing",Cars,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox,Xbox 360","THQ, ak tronic, SCEA, Disney Interactive Studios",2006-06-06,2006-06-13,7.6,7.1
241,"Helixe, Rainbow Studios, Beenox, Locomotive Games","Driving/Racing, Arcade",Cars,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox,Xbox 360","THQ, ak tronic, SCEA, Disney Interactive Studios",2006-06-06,2006-06-13,7.6,7.1
242,"Helixe, Rainbow Studios, Beenox, Locomotive Games","Arcade, Driving/Racing",Cars,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox,Xbox 360","THQ, ak tronic, SCEA, Disney Interactive Studios",2006-06-06,2006-06-13,7.4,7.1
243,"Helixe, Rainbow Studios, Beenox, Locomotive Games","Driving/Racing, Arcade",Cars,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox,Xbox 360","THQ, ak tronic, SCEA, Disney Interactive Studios",2006-06-06,2006-06-13,6.5,7.1
244,"Helixe, Rainbow Studios, Beenox, Locomotive Games","Driving/Racing, Arcade",Cars,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox,Xbox 360","THQ, ak tronic, SCEA, Disney Interactive Studios",2006-06-06,2006-06-13,6.5,7.1
245,Stainless Steel Studios,"Real-Time, Strategy",Rise & Fall: Civilizations at War,PC,Midway,2006-06-12,2006-06-12,6.6,7.9
246,Capcom,Compilation,Street Fighter Alpha Anthology,PlayStation 2,"Capcom, THQ",2006-06-13,2006-06-12,7.9,8.6
247,Black Ops Entertainment,"Basketball, Sports, Team-Based, Arcade",And 1 Streetball,"PlayStation 2,Xbox",Ubisoft,2006-06-06,2006-06-09,4.7,7.2
248,Black Ops Entertainment,"Arcade, Basketball, Sports, Team-Based",And 1 Streetball,"PlayStation 2,Xbox",Ubisoft,2006-06-06,2006-06-09,4.7,7.2
249,Creative Office,Strategy,Dino Master,DS,"Eidos Interactive, Taito Corporation, Majesco Games",2006-05-25,2006-06-08,2.4,3.5
250,"Rockstar Games, Rockstar Leeds","Action, Adventure",Grand Theft Auto: Liberty City Stories,"Android,iOS (iPhone/iPad),PlayStation 2,PlayStation 4,PSP","Rockstar Games, Capcom, SCEA, Take-Two Interactive",2005-10-24,2006-06-07,7.1,8.6
251,"Robosoft Technologies, Lionhead Studios","Strategy, Management",The Movies,"Macintosh,PC","Feral Interactive, Activision, Russell",2005-11-08,2006-06-07,7.7,8.5
252,EA Canada,"Soccer, Sports, Team-Based, Simulation",FIFA World Cup: Germany 2006,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360",Electronic Arts,2006-04-24,2006-06-07,7,8
253,Digital Illusions,"Tactical, Action, First-Person, Shooter",Battlefield 2,PC,"EA Games, Electronic Arts",2005-06-21,2006-06-06,7.4,9
254,Stormregion,"Strategy, Real-Time",Rush for Berlin,PC,"Deep Silver, Paradox Interactive",2006-06-12,2006-06-06,7.8,7.5
255,M2,Compilation,Gradius Collection,PSP,Konami,2006-06-06,2006-06-06,8.2,8.2
256,Artificial Mind and Movement,"Adventure, Action",Teen Titans,"Game Boy Advance,GameCube,PlayStation 2,Xbox",THQ,2005-10-16,2006-06-06,6.6,7.2
257,Artificial Mind and Movement,"Adventure, Action",Teen Titans,"Game Boy Advance,GameCube,PlayStation 2,Xbox",THQ,2005-10-16,2006-06-06,6.6,7.2
258,Sonnori,Role-Playing,Astonishia Story,PSP,"Compile Heart, Ubisoft, Sonnori",2006-06-06,2006-06-06,6,6.6
259,Nintendo,Edutainment,Big Brain Academy,DS,Nintendo,2006-06-05,2006-06-05,7,7.7
260,"Cinemax, RA Images","Third-Person, 3D, Adventure",Daemonica,PC,Meridian4,2006-03-31,2006-06-05,4.8,6.9
261,Mitchell,"Matching/Stacking, Puzzle",Magnetica,DS,Nintendo,2006-06-05,2006-06-05,7,7.3
262,"Vicarious Visions, Edge of Reality, Beenox","Platformer, 3D, Action",Over the Hedge,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Activision, ak tronic",2006-05-05,2006-06-05,5.4,6.9
263,"Vicarious Visions, Edge of Reality, Beenox","Action, 3D, Platformer",Over the Hedge,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Activision, ak tronic",2006-05-05,2006-06-05,5.4,6.9
